Match_ID,Match_date,team,Team_1,match_rank,short_date,h_a,xG lag 1,xG lag 2,xG lag 3,goals lag 1,goals lag 2,goals lag 3,win_rate,draw_rate,loss_rate,ppda_att,ppda_def,ppda_allowed_def,ppda_allowed_att,ppda_att_opp,ppda_def_opp,ppda_allowed_def_opp,ppda_allowed_att_opp,goals
100,2015-08-17 00:00:00+00:00,Bournemouth,Liverpool,189.0,2015-08-17,a,0.8761059045791626,,,0.0,,,0.0,0.0,0.2,308.0,26.0,30.0,207.0,357.0,21.0,23.0,130.0,0.0
100,2015-08-17 00:00:00+00:00,Liverpool,Bournemouth,247.0,2015-08-17,h,0.3298731539398432,1.022923082113266,1.119581626728177,1.0,1.0,1.0,0.4,0.2,0.4,308.0,26.0,30.0,207.0,,,,,1.0
101,2015-08-22 00:00:00+00:00,Manchester United,Newcastle United,245.0,2015-08-22,h,0.6604035682976246,0.6275387704372406,0.3995221685618162,1.0,0.0,0.0,0.6,0.4,0.0,301.0,30.0,30.0,285.0,326.0,21.0,21.0,180.0,0.0
101,2015-08-22 00:00:00+00:00,Newcastle United,Manchester United,207.0,2015-08-22,a,0.11310860700905323,1.546133043244481,1.6421616151928902,0.0,2.0,2.0,0.2,0.4,0.4,301.0,30.0,30.0,285.0,136.0,28.0,27.0,321.0,0.0
102,2015-08-22 00:00:00+00:00,Norwich,Stoke,93.0,2015-08-22,h,1.7309299800544977,1.1307552121579647,,3.0,1.0,,0.2,0.0,0.2,301.0,30.0,30.0,285.0,251.0,24.0,28.0,204.0,1.0
102,2015-08-22 00:00:00+00:00,Stoke,Norwich,112.0,2015-08-22,a,2.8125165700912476,0.38844195380806923,2.4910580795258284,2.0,0.0,6.0,0.4,0.4,0.2,301.0,30.0,30.0,285.0,,,,,1.0
103,2015-08-22 00:00:00+00:00,Swansea,Sunderland,112.0,2015-08-22,a,1.9742362443357706,3.120389925315976,0.11861258186399937,2.0,2.0,0.0,0.4,0.2,0.4,301.0,30.0,30.0,285.0,326.0,21.0,21.0,180.0,1.0
103,2015-08-22 00:00:00+00:00,Sunderland,Swansea,74.0,2015-08-22,h,0.3291282067075372,1.4608347555622458,1.392718045040965,1.0,2.0,1.0,0.0,0.4,0.6,301.0,30.0,30.0,285.0,136.0,28.0,27.0,321.0,1.0
104,2015-08-22 00:00:00+00:00,Crystal Palace,Aston Villa,246.0,2015-08-22,h,0.9917713329195976,2.1097498117014766,1.0750436205416918,1.0,3.0,1.0,0.6,0.0,0.4,301.0,30.0,30.0,285.0,,,,,2.0
104,2015-08-22 00:00:00+00:00,Aston Villa,Crystal Palace,131.0,2015-08-22,a,0.21911815367639065,0.7862299010157585,0.6547510474920273,0.0,1.0,0.0,0.4,0.0,0.6,301.0,30.0,30.0,285.0,208.0,22.0,20.0,187.0,0.0
105,2015-08-22 00:00:00+00:00,Leicester,Tottenham,244.0,2015-08-22,h,2.083599900826812,2.568031545728445,2.2201922768726945,2.0,4.0,5.0,0.8,0.2,0.0,301.0,30.0,30.0,285.0,301.0,30.0,30.0,285.0,1.0
105,2015-08-22 00:00:00+00:00,Tottenham,Leicester,244.0,2015-08-22,a,1.7073747292160988,0.6757232770323753,1.3904889412224293,2.0,0.0,1.0,0.4,0.2,0.4,301.0,30.0,30.0,285.0,301.0,30.0,30.0,285.0,1.0
106,2015-08-22 00:00:00+00:00,Bournemouth,West Ham,188.0,2015-08-22,a,0.4608047753572464,0.8761059045791626,,0.0,0.0,,0.0,0.0,0.4,301.0,30.0,30.0,285.0,186.0,15.0,17.0,220.0,4.0
106,2015-08-22 00:00:00+00:00,West Ham,Bournemouth,246.0,2015-08-22,h,0.5134908873587847,0.5359608288854361,0.4163961298763752,1.0,2.0,0.0,0.2,0.0,0.8,301.0,30.0,30.0,285.0,,,,,3.0
107,2015-08-23 00:00:00+00:00,West Bromwich Albion,Chelsea,150.0,2015-08-23,h,0.6840363964438438,0.43523802421987057,0.5690919812768698,0.0,0.0,1.0,0.2,0.4,0.4,301.0,30.0,30.0,285.0,319.0,30.0,29.0,198.0,2.0
107,2015-08-23 00:00:00+00:00,Chelsea,West Bromwich Albion,247.0,2015-08-23,a,0.4867483675479889,0.6511868089437485,2.529125053435564,0.0,1.0,3.0,0.2,0.4,0.4,301.0,30.0,30.0,285.0,,,,,3.0
108,2015-08-23 00:00:00+00:00,Everton,Manchester City,244.0,2015-08-23,h,1.5011176001280546,0.6042262390255928,0.6462153904139996,3.0,2.0,0.0,0.4,0.2,0.4,301.0,30.0,30.0,285.0,185.0,22.0,33.0,236.0,0.0
108,2015-08-23 00:00:00+00:00,Manchester City,Everton,247.0,2015-08-23,a,2.196431528776884,1.9825521484017372,2.5024327374994755,3.0,3.0,2.0,1.0,0.0,0.0,301.0,30.0,30.0,285.0,151.0,8.0,28.0,295.0,2.0
109,2015-08-23 00:00:00+00:00,Southampton,Watford,245.0,2015-08-23,a,1.0642453199252486,1.2529004737734795,0.7758532594889402,0.0,2.0,0.0,0.2,0.2,0.6,301.0,30.0,30.0,285.0,,,,,0.0
109,2015-08-23 00:00:00+00:00,Watford,Southampton,206.0,2015-08-23,h,0.7608477901667356,0.5584565903991461,,0.0,2.0,,0.0,0.4,0.0,301.0,30.0,30.0,285.0,207.0,29.0,25.0,279.0,0.0
110,2015-08-24 00:00:00+00:00,Liverpool,Arsenal,246.0,2015-08-24,a,2.195563405752182,0.3298731539398432,1.022923082113266,1.0,1.0,1.0,0.4,0.2,0.4,301.0,30.0,30.0,285.0,301.0,30.0,30.0,285.0,0.0
110,2015-08-24 00:00:00+00:00,Arsenal,Liverpool,246.0,2015-08-24,h,2.2845947854220867,1.33410270139575,3.171418873593211,1.0,0.0,4.0,0.4,0.4,0.2,301.0,30.0,30.0,285.0,301.0,30.0,30.0,285.0,0.0
111,2015-08-29 00:00:00+00:00,Arsenal,Newcastle United,245.0,2015-08-29,a,1.8416081219911575,2.2845947854220867,1.33410270139575,0.0,1.0,0.0,0.4,0.4,0.2,178.0,21.0,24.0,196.0,326.0,21.0,21.0,180.0,0.0
111,2015-08-29 00:00:00+00:00,Newcastle United,Arsenal,206.0,2015-08-29,h,0.4384004697203636,0.11310860700905323,1.546133043244481,0.0,0.0,2.0,0.2,0.4,0.4,178.0,21.0,24.0,196.0,122.0,25.0,23.0,390.0,0.0
112,2015-08-29 00:00:00+00:00,Stoke,West Bromwich Albion,111.0,2015-08-29,h,0.6982283852994442,2.8125165700912476,0.38844195380806923,1.0,2.0,0.0,0.2,0.6,0.2,178.0,21.0,24.0,196.0,207.0,29.0,25.0,279.0,0.0
112,2015-08-29 00:00:00+00:00,West Bromwich Albion,Stoke,149.0,2015-08-29,a,1.4262177273631096,0.6840363964438438,0.43523802421987057,2.0,0.0,0.0,0.2,0.2,0.6,178.0,21.0,24.0,196.0,366.0,13.0,24.0,278.0,1.0
113,2015-08-29 00:00:00+00:00,Aston Villa,Sunderland,130.0,2015-08-29,h,0.7652780180796981,0.21911815367639065,0.7862299010157585,0.0,0.0,1.0,0.2,0.0,0.8,178.0,21.0,24.0,196.0,,,,,2.0
113,2015-08-29 00:00:00+00:00,Sunderland,Aston Villa,73.0,2015-08-29,a,0.5710461214184761,0.3291282067075372,1.4608347555622458,1.0,1.0,2.0,0.0,0.4,0.6,178.0,21.0,24.0,196.0,549.0,16.0,30.0,229.0,2.0
114,2015-08-29 00:00:00+00:00,Leicester,Bournemouth,243.0,2015-08-29,a,0.837880089879036,2.083599900826812,2.568031545728445,1.0,2.0,4.0,0.6,0.4,0.0,178.0,21.0,24.0,196.0,,,,,1.0
114,2015-08-29 00:00:00+00:00,Bournemouth,Leicester,187.0,2015-08-29,h,2.855402395129204,0.4608047753572464,0.8761059045791626,4.0,0.0,0.0,0.2,0.0,0.4,178.0,21.0,24.0,196.0,357.0,21.0,23.0,130.0,1.0
115,2015-08-29 00:00:00+00:00,Crystal Palace,Chelsea,245.0,2015-08-29,a,1.2380677834153175,0.9917713329195976,2.1097498117014766,2.0,1.0,3.0,0.8,0.0,0.2,178.0,21.0,24.0,196.0,190.0,22.0,40.0,294.0,2.0
115,2015-08-29 00:00:00+00:00,Chelsea,Crystal Palace,246.0,2015-08-29,h,2.0695120841264725,0.4867483675479889,0.6511868089437485,3.0,0.0,1.0,0.4,0.2,0.4,178.0,21.0,24.0,196.0,301.0,30.0,30.0,285.0,1.0
116,2015-08-29 00:00:00+00:00,Liverpool,West Ham,245.0,2015-08-29,h,1.2920613698661327,2.195563405752182,0.3298731539398432,0.0,1.0,1.0,0.4,0.2,0.4,178.0,21.0,24.0,196.0,178.0,21.0,24.0,196.0,0.0
116,2015-08-29 00:00:00+00:00,West Ham,Liverpool,245.0,2015-08-29,a,1.5224504079669714,0.5134908873587847,0.5359608288854361,3.0,1.0,2.0,0.2,0.0,0.8,178.0,21.0,24.0,196.0,178.0,21.0,24.0,196.0,3.0
11643,2019-08-09 00:00:00+00:00,Liverpool,Norwich,96.0,2019-08-09,h,1.7019744664430618,1.4808072783052921,3.5892226547002792,2.0,3.0,5.0,1.0,0.0,0.0,351.0,24.0,18.0,263.0,,,,,3.0
11643,2019-08-09 00:00:00+00:00,Norwich,Liverpool,57.0,2019-08-09,a,0.43015972524881363,2.469594458118081,1.3682468831539154,0.0,3.0,0.0,0.2,0.0,0.8,269.0,11.0,32.0,230.0,89.0,20.0,14.0,247.0,1.0
11644,2019-08-10 00:00:00+00:00,Manchester City,West Ham,97.0,2019-08-10,a,2.2223360035568476,1.0861674714833498,2.381758151575923,4.0,1.0,1.0,1.0,0.0,0.0,351.0,24.0,18.0,263.0,192.0,26.0,22.0,297.0,5.0
11644,2019-08-10 00:00:00+00:00,West Ham,Manchester City,96.0,2019-08-10,h,3.2882221341133118,1.999226976186037,0.9923453219234943,4.0,3.0,1.0,0.6,0.2,0.2,351.0,24.0,18.0,263.0,255.0,19.0,28.0,147.0,0.0
11645,2019-08-10 00:00:00+00:00,Sheffield United,Bournemouth,76.0,2019-08-10,a,,,,,,,0.0,0.0,0.0,,,,,226.0,16.0,15.0,188.0,1.0
11645,2019-08-10 00:00:00+00:00,Bournemouth,Sheffield United,38.0,2019-08-10,h,1.9193406766280532,2.233998404815793,2.6305483877658844,3.0,1.0,3.0,0.4,0.2,0.4,351.0,24.0,18.0,263.0,234.0,22.0,18.0,130.0,1.0
11646,2019-08-10 00:00:00+00:00,Southampton,Burnley,95.0,2019-08-10,a,0.9410175085067749,0.44584366027265787,2.970511645078659,1.0,0.0,3.0,0.0,0.6,0.4,351.0,24.0,18.0,263.0,137.0,28.0,22.0,280.0,0.0
11646,2019-08-10 00:00:00+00:00,Burnley,Southampton,93.0,2019-08-10,h,1.7410302814096212,0.4732920490205288,0.08998087421059608,1.0,0.0,0.0,0.2,0.2,0.6,351.0,24.0,18.0,263.0,117.0,9.0,25.0,268.0,3.0
11647,2019-08-10 00:00:00+00:00,Everton,Crystal Palace,94.0,2019-08-10,a,2.5296270065009594,1.9003565832972527,1.1523153586313128,2.0,1.0,0.0,0.4,0.4,0.2,351.0,24.0,18.0,263.0,117.0,9.0,25.0,268.0,0.0
11647,2019-08-10 00:00:00+00:00,Crystal Palace,Everton,96.0,2019-08-10,h,2.912869170308113,1.8164925444871187,0.261343777179718,4.0,3.0,0.0,0.6,0.2,0.2,351.0,24.0,18.0,263.0,137.0,28.0,22.0,280.0,0.0
11648,2019-08-10 00:00:00+00:00,Brighton,Watford,95.0,2019-08-10,a,0.5953134195879102,2.0756368823349476,1.2048203479498625,1.0,1.0,1.0,0.0,0.6,0.4,351.0,24.0,18.0,263.0,187.0,24.0,18.0,219.0,2.0
11648,2019-08-10 00:00:00+00:00,Watford,Brighton,56.0,2019-08-10,h,2.125456839799881,1.2760547325015068,0.9127744138240814,1.0,0.0,1.0,0.2,0.2,0.6,351.0,24.0,18.0,263.0,89.0,20.0,14.0,247.0,0.0
11649,2019-08-10 00:00:00+00:00,Tottenham,Aston Villa,94.0,2019-08-10,h,0.8826082907617092,0.7133621871471405,1.353782007470727,2.0,0.0,0.0,0.2,0.2,0.6,351.0,24.0,18.0,263.0,255.0,19.0,28.0,147.0,3.0
11649,2019-08-10 00:00:00+00:00,Aston Villa,Tottenham,95.0,2019-08-10,a,0.22273072320967913,0.031215351074934006,0.4917930029332638,0.0,0.0,2.0,0.0,0.2,0.8,269.0,11.0,32.0,230.0,192.0,26.0,22.0,297.0,1.0
11650,2019-08-11 00:00:00+00:00,Newcastle United,Arsenal,95.0,2019-08-11,h,2.1523161362856627,1.4097479609772563,0.43796989135444164,4.0,2.0,1.0,0.6,0.2,0.2,351.0,24.0,18.0,263.0,255.0,19.0,28.0,147.0,0.0
11650,2019-08-11 00:00:00+00:00,Arsenal,Newcastle United,96.0,2019-08-11,a,2.872762009501457,2.3617796897888184,0.6006973497569561,3.0,1.0,0.0,0.2,0.2,0.6,351.0,24.0,18.0,263.0,192.0,26.0,22.0,297.0,1.0
11651,2019-08-11 00:00:00+00:00,Leicester,Wolverhampton Wanderers,94.0,2019-08-11,h,0.3453063555061817,0.5442761704325676,3.8440168546512723,0.0,0.0,3.0,0.2,0.4,0.4,351.0,24.0,18.0,263.0,255.0,19.0,28.0,147.0,0.0
11651,2019-08-11 00:00:00+00:00,Wolverhampton Wanderers,Leicester,95.0,2019-08-11,a,0.8838615119457245,2.0939674507826567,2.443574314005673,0.0,1.0,2.0,0.6,0.2,0.2,351.0,24.0,18.0,263.0,192.0,26.0,22.0,297.0,0.0
11652,2019-08-11 00:00:00+00:00,Chelsea,Manchester United,97.0,2019-08-11,a,1.267351214773953,2.982271794229746,1.6358905900269747,0.0,3.0,1.0,0.2,0.6,0.2,351.0,24.0,18.0,263.0,137.0,28.0,22.0,280.0,0.0
11652,2019-08-11 00:00:00+00:00,Manchester United,Chelsea,95.0,2019-08-11,h,1.8977917823940516,1.881210695952177,1.1248281225562096,0.0,1.0,1.0,0.0,0.4,0.6,351.0,24.0,18.0,263.0,117.0,9.0,25.0,268.0,4.0
11653,2019-08-17 00:00:00+00:00,Arsenal,Burnley,95.0,2019-08-17,h,1.1330880708992481,2.872762009501457,2.3617796897888184,1.0,3.0,1.0,0.4,0.2,0.4,255.0,19.0,28.0,147.0,137.0,28.0,22.0,280.0,2.0
11653,2019-08-17 00:00:00+00:00,Burnley,Arsenal,92.0,2019-08-17,a,0.9092405186966062,1.7410302814096212,0.4732920490205288,3.0,1.0,0.0,0.2,0.2,0.6,255.0,19.0,28.0,147.0,226.0,25.0,24.0,216.0,1.0
11654,2019-08-17 00:00:00+00:00,Bournemouth,Aston Villa,37.0,2019-08-17,a,1.934553800150752,1.9193406766280532,2.233998404815793,1.0,3.0,1.0,0.2,0.4,0.4,255.0,19.0,28.0,147.0,170.0,22.0,15.0,259.0,2.0
11654,2019-08-17 00:00:00+00:00,Aston Villa,Bournemouth,94.0,2019-08-17,h,0.6395986396819353,0.22273072320967913,0.031215351074934006,1.0,0.0,0.0,0.0,0.2,0.8,255.0,19.0,28.0,147.0,155.0,18.0,19.0,146.0,1.0
11655,2019-08-17 00:00:00+00:00,West Ham,Brighton,95.0,2019-08-17,a,1.2003029137849808,3.2882221341133118,1.999226976186037,0.0,4.0,3.0,0.6,0.2,0.2,255.0,19.0,28.0,147.0,351.0,24.0,18.0,263.0,1.0
11655,2019-08-17 00:00:00+00:00,Brighton,West Ham,94.0,2019-08-17,h,0.8555162642151117,0.5953134195879102,2.0756368823349476,2.0,1.0,1.0,0.2,0.4,0.4,255.0,19.0,28.0,147.0,117.0,9.0,25.0,268.0,1.0
11656,2019-08-17 00:00:00+00:00,Watford,Everton,55.0,2019-08-17,a,0.6715351277962327,2.125456839799881,1.2760547325015068,0.0,1.0,0.0,0.0,0.2,0.8,255.0,19.0,28.0,147.0,89.0,20.0,14.0,247.0,0.0
11656,2019-08-17 00:00:00+00:00,Everton,Watford,93.0,2019-08-17,h,1.2411212623119354,2.5296270065009594,1.9003565832972527,0.0,2.0,1.0,0.4,0.6,0.0,255.0,19.0,28.0,147.0,312.0,20.0,9.0,228.0,1.0
11657,2019-08-17 00:00:00+00:00,Norwich,Newcastle United,56.0,2019-08-17,h,0.8428497659042478,0.43015972524881363,2.469594458118081,1.0,0.0,3.0,0.2,0.0,0.8,255.0,19.0,28.0,147.0,89.0,20.0,14.0,247.0,3.0
11657,2019-08-17 00:00:00+00:00,Newcastle United,Norwich,94.0,2019-08-17,a,0.3805507319048047,2.1523161362856627,1.4097479609772563,0.0,4.0,2.0,0.4,0.2,0.4,255.0,19.0,28.0,147.0,308.0,26.0,30.0,207.0,1.0
11658,2019-08-17 00:00:00+00:00,Liverpool,Southampton,95.0,2019-08-17,a,2.2361174263060093,1.7019744664430618,1.4808072783052921,3.0,2.0,3.0,1.0,0.0,0.0,255.0,19.0,28.0,147.0,351.0,24.0,18.0,263.0,2.0
11658,2019-08-17 00:00:00+00:00,Southampton,Liverpool,94.0,2019-08-17,h,1.0875191204249859,0.9410175085067749,0.44584366027265787,0.0,1.0,0.0,0.0,0.6,0.4,255.0,19.0,28.0,147.0,117.0,9.0,25.0,268.0,1.0
11659,2019-08-17 00:00:00+00:00,Manchester City,Tottenham,96.0,2019-08-17,h,3.183768395334482,2.2223360035568476,1.0861674714833498,5.0,4.0,1.0,1.0,0.0,0.0,255.0,19.0,28.0,147.0,137.0,28.0,22.0,280.0,2.0
11659,2019-08-17 00:00:00+00:00,Tottenham,Manchester City,93.0,2019-08-17,a,2.5820053704082966,0.8826082907617092,0.7133621871471405,3.0,2.0,0.0,0.4,0.2,0.4,255.0,19.0,28.0,147.0,226.0,25.0,24.0,216.0,2.0
11660,2019-08-18 00:00:00+00:00,Crystal Palace,Sheffield United,95.0,2019-08-18,a,0.8715902455151081,2.912869170308113,1.8164925444871187,0.0,4.0,3.0,0.6,0.4,0.0,255.0,19.0,28.0,147.0,,,,,0.0
11660,2019-08-18 00:00:00+00:00,Sheffield United,Crystal Palace,75.0,2019-08-18,h,2.0111774783581495,,,1.0,,,0.0,0.2,0.0,255.0,19.0,28.0,147.0,265.0,10.0,18.0,143.0,1.0
11661,2019-08-18 00:00:00+00:00,Chelsea,Leicester,96.0,2019-08-18,h,1.0979563035070896,1.267351214773953,2.982271794229746,0.0,0.0,3.0,0.2,0.6,0.2,255.0,19.0,28.0,147.0,137.0,28.0,22.0,280.0,1.0
11661,2019-08-18 00:00:00+00:00,Leicester,Chelsea,93.0,2019-08-18,a,0.5437589576467872,0.3453063555061817,0.5442761704325676,0.0,0.0,0.0,0.2,0.6,0.2,255.0,19.0,28.0,147.0,226.0,25.0,24.0,216.0,1.0
11662,2019-08-19 00:00:00+00:00,Wolverhampton Wanderers,Manchester United,94.0,2019-08-19,h,0.8129486013203859,0.8838615119457245,2.0939674507826567,0.0,0.0,1.0,0.6,0.2,0.2,255.0,19.0,28.0,147.0,255.0,19.0,28.0,147.0,1.0
11662,2019-08-19 00:00:00+00:00,Manchester United,Wolverhampton Wanderers,94.0,2019-08-19,a,2.374424636363983,1.8977917823940516,1.881210695952177,4.0,0.0,1.0,0.2,0.4,0.4,255.0,19.0,28.0,147.0,255.0,19.0,28.0,147.0,1.0
11663,2019-08-23 00:00:00+00:00,Everton,Aston Villa,92.0,2019-08-23,a,0.8329132422804832,1.2411212623119354,2.5296270065009594,1.0,0.0,2.0,0.4,0.6,0.0,117.0,9.0,25.0,268.0,265.0,20.0,27.0,146.0,0.0
11663,2019-08-23 00:00:00+00:00,Aston Villa,Everton,93.0,2019-08-23,h,1.6506934687495232,0.6395986396819353,0.22273072320967913,1.0,1.0,0.0,0.0,0.2,0.8,117.0,9.0,25.0,268.0,255.0,19.0,28.0,147.0,2.0
11664,2019-08-24 00:00:00+00:00,Chelsea,Norwich,95.0,2019-08-24,a,1.2262931521981955,1.0979563035070896,1.267351214773953,1.0,0.0,0.0,0.2,0.6,0.2,117.0,9.0,25.0,268.0,,,,,3.0
11664,2019-08-24 00:00:00+00:00,Norwich,Chelsea,55.0,2019-08-24,h,2.095719700679183,0.8428497659042478,0.43015972524881363,3.0,1.0,0.0,0.4,0.0,0.6,117.0,9.0,25.0,268.0,212.0,23.0,24.0,210.0,2.0
11665,2019-08-24 00:00:00+00:00,Leicester,Sheffield United,92.0,2019-08-24,a,0.9491786099970341,0.5437589576467872,0.3453063555061817,1.0,0.0,0.0,0.2,0.6,0.2,117.0,9.0,25.0,268.0,,,,,2.0
11665,2019-08-24 00:00:00+00:00,Sheffield United,Leicester,74.0,2019-08-24,h,1.8528869831934571,2.0111774783581495,,1.0,1.0,,0.2,0.2,0.0,117.0,9.0,25.0,268.0,208.0,13.0,25.0,219.0,1.0
11666,2019-08-24 00:00:00+00:00,Southampton,Brighton,93.0,2019-08-24,a,2.141408383846283,1.0875191204249859,0.9410175085067749,1.0,0.0,1.0,0.0,0.4,0.6,117.0,9.0,25.0,268.0,117.0,9.0,25.0,268.0,2.0
11666,2019-08-24 00:00:00+00:00,Brighton,Southampton,93.0,2019-08-24,h,2.4056527884677052,0.8555162642151117,0.5953134195879102,1.0,2.0,1.0,0.2,0.6,0.2,117.0,9.0,25.0,268.0,117.0,9.0,25.0,268.0,0.0
11667,2019-08-24 00:00:00+00:00,Watford,West Ham,54.0,2019-08-24,h,1.1901815868914127,0.6715351277962327,2.125456839799881,0.0,0.0,1.0,0.0,0.0,1.0,117.0,9.0,25.0,268.0,212.0,23.0,24.0,210.0,1.0
11667,2019-08-24 00:00:00+00:00,West Ham,Watford,94.0,2019-08-24,a,1.008563930168748,1.2003029137849808,3.2882221341133118,1.0,0.0,4.0,0.6,0.2,0.2,117.0,9.0,25.0,268.0,226.0,16.0,15.0,188.0,3.0
11668,2019-08-25 00:00:00+00:00,Burnley,Wolverhampton Wanderers,91.0,2019-08-25,a,1.3997920341789722,0.9092405186966062,1.7410302814096212,1.0,3.0,1.0,0.2,0.0,0.8,117.0,9.0,25.0,268.0,226.0,25.0,24.0,216.0,1.0
11668,2019-08-25 00:00:00+00:00,Wolverhampton Wanderers,Burnley,93.0,2019-08-25,h,0.307355972006917,0.8129486013203859,0.8838615119457245,1.0,0.0,0.0,0.4,0.4,0.2,117.0,9.0,25.0,268.0,351.0,24.0,18.0,263.0,1.0
11669,2019-08-24 00:00:00+00:00,Manchester United,Crystal Palace,93.0,2019-08-24,h,1.1433172300457954,2.374424636363983,1.8977917823940516,1.0,4.0,0.0,0.2,0.6,0.2,117.0,9.0,25.0,268.0,265.0,20.0,27.0,146.0,1.0
11669,2019-08-24 00:00:00+00:00,Crystal Palace,Manchester United,94.0,2019-08-24,a,0.24191171675920486,0.8715902455151081,2.912869170308113,0.0,0.0,4.0,0.4,0.4,0.2,117.0,9.0,25.0,268.0,255.0,19.0,28.0,147.0,2.0
11670,2019-08-24 00:00:00+00:00,Arsenal,Liverpool,94.0,2019-08-24,a,1.1672230176627636,1.1330880708992481,2.872762009501457,2.0,1.0,3.0,0.6,0.2,0.2,117.0,9.0,25.0,268.0,117.0,9.0,25.0,268.0,1.0
11670,2019-08-24 00:00:00+00:00,Liverpool,Arsenal,94.0,2019-08-24,h,1.521897204220295,2.2361174263060093,1.7019744664430618,2.0,3.0,2.0,1.0,0.0,0.0,117.0,9.0,25.0,268.0,117.0,9.0,25.0,268.0,3.0
11671,2019-08-25 00:00:00+00:00,Manchester City,Bournemouth,95.0,2019-08-25,a,3.212668063119054,3.183768395334482,2.2223360035568476,2.0,5.0,4.0,0.8,0.2,0.0,117.0,9.0,25.0,268.0,320.0,25.0,17.0,167.0,3.0
11671,2019-08-25 00:00:00+00:00,Bournemouth,Manchester City,36.0,2019-08-25,h,1.6277734488248825,1.934553800150752,1.9193406766280532,2.0,1.0,3.0,0.4,0.4,0.2,117.0,9.0,25.0,268.0,235.0,17.0,25.0,226.0,1.0
11672,2019-08-25 00:00:00+00:00,Newcastle United,Tottenham,93.0,2019-08-25,a,0.9223426710814238,0.3805507319048047,2.1523161362856627,1.0,0.0,4.0,0.2,0.2,0.6,117.0,9.0,25.0,268.0,255.0,19.0,28.0,147.0,1.0
11672,2019-08-25 00:00:00+00:00,Tottenham,Newcastle United,92.0,2019-08-25,h,0.07454203255474567,2.5820053704082966,0.8826082907617092,2.0,3.0,2.0,0.2,0.4,0.4,117.0,9.0,25.0,268.0,265.0,20.0,27.0,146.0,0.0
11673,2019-08-31 00:00:00+00:00,Manchester United,Southampton,92.0,2019-08-31,a,2.279232014901936,1.1433172300457954,2.374424636363983,1.0,1.0,4.0,0.2,0.4,0.4,265.0,20.0,27.0,146.0,265.0,20.0,27.0,146.0,1.0
11673,2019-08-31 00:00:00+00:00,Southampton,Manchester United,92.0,2019-08-31,h,2.092407390475273,2.141408383846283,1.0875191204249859,2.0,1.0,0.0,0.2,0.2,0.6,265.0,20.0,27.0,146.0,265.0,20.0,27.0,146.0,1.0
11674,2019-08-31 00:00:00+00:00,West Ham,Norwich,93.0,2019-08-31,h,3.5746687361970544,1.008563930168748,1.2003029137849808,3.0,1.0,0.0,0.6,0.2,0.2,265.0,20.0,27.0,146.0,301.0,30.0,30.0,285.0,2.0
11674,2019-08-31 00:00:00+00:00,Norwich,West Ham,54.0,2019-08-31,a,1.081082133576274,2.095719700679183,0.8428497659042478,2.0,3.0,1.0,0.4,0.0,0.6,265.0,20.0,27.0,146.0,212.0,23.0,24.0,210.0,0.0
11675,2019-08-31 00:00:00+00:00,Sheffield United,Chelsea,73.0,2019-08-31,a,0.6543179657310247,1.8528869831934571,2.0111774783581495,1.0,1.0,1.0,0.2,0.2,0.2,265.0,20.0,27.0,146.0,142.0,23.0,33.0,306.0,1.0
11675,2019-08-31 00:00:00+00:00,Chelsea,Sheffield United,94.0,2019-08-31,h,1.905989270657301,1.2262931521981955,1.0979563035070896,3.0,1.0,0.0,0.4,0.4,0.2,265.0,20.0,27.0,146.0,,,,,2.0
11676,2019-08-31 00:00:00+00:00,Aston Villa,Crystal Palace,92.0,2019-08-31,a,0.8559262081980705,1.6506934687495232,0.6395986396819353,2.0,1.0,1.0,0.2,0.2,0.6,265.0,20.0,27.0,146.0,226.0,25.0,24.0,216.0,0.0
11676,2019-08-31 00:00:00+00:00,Crystal Palace,Aston Villa,93.0,2019-08-31,h,0.6769933793693781,0.24191171675920486,0.8715902455151081,2.0,0.0,0.0,0.6,0.2,0.2,265.0,20.0,27.0,146.0,117.0,9.0,25.0,268.0,1.0
11677,2019-08-31 00:00:00+00:00,Bournemouth,Leicester,35.0,2019-08-31,a,1.8934531919658184,1.6277734488248825,1.934553800150752,1.0,2.0,1.0,0.4,0.2,0.4,265.0,20.0,27.0,146.0,309.0,15.0,22.0,135.0,1.0
11677,2019-08-31 00:00:00+00:00,Leicester,Bournemouth,91.0,2019-08-31,h,0.7048789169639349,0.9491786099970341,0.5437589576467872,2.0,1.0,0.0,0.2,0.6,0.2,265.0,20.0,27.0,146.0,319.0,30.0,29.0,198.0,3.0
11678,2019-08-31 00:00:00+00:00,Manchester City,Brighton,94.0,2019-08-31,h,3.1368473079055548,3.212668063119054,3.183768395334482,3.0,2.0,5.0,0.8,0.2,0.0,265.0,20.0,27.0,146.0,255.0,19.0,28.0,147.0,4.0
11678,2019-08-31 00:00:00+00:00,Brighton,Manchester City,92.0,2019-08-31,a,1.0050658211112022,2.4056527884677052,0.8555162642151117,0.0,1.0,2.0,0.2,0.4,0.4,265.0,20.0,27.0,146.0,213.0,22.0,22.0,222.0,0.0
11679,2019-08-31 00:00:00+00:00,Watford,Newcastle United,53.0,2019-08-31,a,2.293475973419845,1.1901815868914127,0.6715351277962327,1.0,0.0,0.0,0.0,0.0,1.0,265.0,20.0,27.0,146.0,212.0,23.0,24.0,210.0,1.0
